Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","270","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2297","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2318","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","45.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","50.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2415","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2470","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2942","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","3018","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","34.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2518","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2507","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","45.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","95.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","101.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1886","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1858","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","25.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","49.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2222","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2251","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","47.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","45.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","41.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2674","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2700","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","46.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","45.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","58.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","61.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2071","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2076","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","34.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","48.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","46.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2668","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2603","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","52.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","28.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","33.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1936","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1936","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","30.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2356","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2354","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","41.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","62.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","66.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2237","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2301","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","63.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","58.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2205","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2184","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","37.38","E","Valeur estimée"
